date,state,claim_volume
2021-08-29,HI,98281.0
2021-01-01,WA,76700.0
2021-01-21,DC,72298.0
2021-07-29,NH,78799.0
2021-08-25,KY,21166.0
2021-07-15,DE,89145.0
2021-07-02,UT,59074.0
2021-10-19,FL,12065.0
2021-04-14,NC,52327.0
2021-05-04,UT,90174.0
2021-03-10,OH,25236.0
2021-10-15,MT,46044.0
2021-06-23,MN,90360.0
2021-09-17,MA,40319.0
2021-06-19,TX,94559.0
2021-08-05,FL,87065.0
2021-04-21,CA,64423.0
2021-07-19,NY,33237.0
2021-05-05,SC,3892.0
2021-05-09,AL,91453.0
2021-03-04,UT,80312.0
2021-03-04,CT,62887.0
2021-08-04,KY,92914.0
2021-09-30,MA,11592.0
2021-02-08,FL,75901.0
2021-01-25,MT,37311.0
2021-06-28,MI,60893.0
2021-05-21,ND,11483.0
2021-09-25,FL,12257.0
2021-10-25,TN,96629.0
2021-01-06,WA,99235.0
2021-10-19,KS,12840.0
2021-04-12,NV,9129.0
2021-05-12,OH,92306.0
2021-05-12,VA,63640.0
2021-08-03,NH,33793.0
2021-02-26,IA,45071.0
2021-01-06,MD,70806.0
2021-04-21,CA,75906.0
2021-02-11,ME,94006.0
2021-05-07,MI,97802.0
2021-06-12,VT,81315.0
2021-02-19,OR,56131.0
2021-03-13,IN,37139.0
2021-01-03,LA,54895.0
2021-01-27,LA,8909.0
2021-03-31,AZ,17914.0
2021-08-23,VA,79576.0
2021-08-14,PA,6397.0
2021-03-30,CA,12953.0
2021-08-24,KY,2710.0
2021-08-05,AL,84828.0
2021-03-12,OK,88459.0
2021-01-16,NH,47318.0
2021-10-18,TN,22407.0
2021-07-23,GA,18104.0
2021-03-13,PA,26869.0
2021-08-15,HI,83914.0
2021-02-15,SC,72721.0
2021-02-20,MS,44133.0
2021-01-03,AZ,36737.0
2021-01-16,NM,96565.0
2021-05-18,NV,30407.0
2021-03-23,TX,5386.0
2021-02-19,VA,4006.0
2021-10-02,NE,46209.0
2021-10-25,NE,26333.0
2021-03-15,AZ,7512.0
2021-04-29,LA,84589.0
2021-07-19,NY,50805.0
2021-06-21,IL,73657.0
2021-03-28,NC,87531.0
2021-05-10,WV,46474.0
2021-07-21,WY,6064.0
2021-08-22,WY,14902.0
2021-03-01,IL,92216.0
2021-01-18,RI,7974.0
2021-04-08,MO,91702.0
2021-08-31,FL,89246.0
2021-05-07,AZ,43525.0
2021-04-25,CO,57186.0
2021-03-19,AL,437.0
2021-05-22,HI,53706.0
2021-02-12,SD,46533.0
2021-05-12,MN,78381.0
2021-08-14,MO,41113.0
2021-05-16,MA,42829.0
2021-09-21,OH,19360.0
2021-10-15,GA,18136.0
2021-09-08,ND,60978.0
2021-07-28,TX,33642.0
2021-08-07,FL,61433.0
2021-06-06,RI,47301.0
2021-07-26,WA,25838.0
2021-07-23,MT,77230.0
2021-10-19,UT,77242.0
2021-08-09,ND,17735.0
2021-06-24,IL,97457.0
2021-09-20,VT,71252.0
2021-01-02,MI,26129.0
2021-04-02,NJ,8588.0
2021-07-24,VT,77494.0
2021-03-08,SC,22747.0
2021-05-10,RI,33344.0
2021-07-27,TX,79511.0
2021-04-12,AZ,21233.0
2021-07-19,MD,39911.0
2021-08-09,WV,46198.0
2021-08-14,UT,6791.0
2021-03-08,FL,21048.0
2021-09-01,MN,45844.0
2021-08-09,WA,5250.0
2021-06-16,WY,78917.0
2021-04-20,SD,97150.0
2021-05-11,MD,20312.0
2021-08-13,OR,99408.0
2021-03-08,ID,10144.0
2021-06-30,AZ,71500.0
2021-01-20,HI,80073.0
2021-02-28,MI,44779.0
2021-09-01,UT,38084.0
2021-02-12,AL,22824.0
2021-07-01,CT,81126.0
2021-05-10,AR,83550.0
2021-02-14,NY,10076.0
2021-09-11,ID,45314.0
2021-02-09,NM,34694.0
2021-09-21,CO,30384.0
2021-09-12,HI,72742.0
2021-08-19,SC,36534.0
2021-09-30,TX,18191.0
2021-08-28,NY,3856.0
2021-01-25,IA,18647.0
2021-01-20,ID,97585.0
2021-03-18,OH,97944.0
2021-10-29,MO,6916.0
2021-05-19,CT,35990.0
2021-01-20,IL,11757.0
2021-09-11,OK,83261.0
2021-10-08,MA,17948.0
2021-05-18,TX,83066.0
2021-01-18,WY,2091.0
2021-02-11,AZ,43712.0
2021-03-02,MA,89873.0
2021-07-06,PA,65126.0
2021-10-27,TX,10332.0
2021-06-23,NH,14112.0
2021-07-26,UT,23501.0
2021-04-01,CT,55834.0
2021-02-05,FL,96758.0
2021-01-19,IN,14965.0
2021-03-02,NY,71353.0
2021-06-29,WI,74302.0
2021-03-11,IA,85970.0
2021-10-02,SD,25446.0
2021-08-09,KS,52758.0
2021-04-04,IA,94198.0
2021-07-05,LA,16520.0
2021-02-11,AZ,19595.0
2021-01-24,WV,62160.0
2021-01-01,RI,60817.0
2021-04-19,CA,10275.0
2021-01-30,WI,63889.0
2021-03-20,NE,40690.0
2021-10-05,GA,33026.0
2021-05-05,SD,96694.0
2021-06-09,NC,69898.0
2021-01-28,MI,23821.0
2021-08-02,VA,8583.0
2021-02-27,VA,80683.0
2021-08-09,WY,44376.0
2021-02-14,NE,68377.0
2021-03-06,CT,79298.0
2021-09-17,NH,15594.0
2021-04-25,CO,84221.0
2021-02-11,AZ,41654.0
2021-02-16,NJ,42873.0
2021-08-18,WV,72417.0
2021-08-05,NC,98937.0
2021-01-27,MT,38237.0
2021-01-13,AK,87494.0
2021-10-12,DE,38668.0
2021-05-07,FL,5846.0
2021-02-17,IL,54135.0
2021-06-28,NY,55691.0
2021-05-29,IN,2077.0
2021-06-21,NH,64052.0
2021-08-11,WA,42865.0
2021-09-06,GA,86777.0
2021-10-11,DC,34375.0
2021-02-13,NY,48357.0
2021-09-15,NJ,93056.0
2021-09-15,ID,80556.0
2021-04-28,TN,2796.0
2021-08-12,MN,65187.0
2021-10-21,KS,53714.0
2021-09-08,NH,13564.0
2021-01-29,PA,76785.0
2021-01-21,MD,56163.0
2021-10-23,SD,52070.0
2021-02-03,OR,87980.0
2021-04-19,CT,72823.0
2021-10-27,NV,3331.0
2021-06-13,CA,81593.0
2021-09-07,AK,11973.0
2021-03-24,NJ,96366.0
2021-08-10,TX,61606.0
2021-03-02,MO,51925.0
2021-09-29,DE,21619.0
2021-04-09,VT,77123.0
2021-01-12,MO,92307.0
2021-10-09,CA,41878.0
2021-05-16,MS,13903.0
2021-05-06,TX,63019.0
2021-07-25,MD,17750.0
2021-01-01,IL,77579.0
2021-07-31,ME,63337.0
2021-04-02,DC,64072.0
2021-08-20,MA,30454.0
2021-07-19,MD,45981.0
2021-10-19,DC,49130.0
2021-02-11,KS,1088.0
2021-10-11,VA,23160.0
2021-04-08,AL,81620.0
2021-05-25,WA,71010.0
2021-02-25,FL,41974.0
2021-08-01,ME,20288.0
2021-07-21,AZ,95205.0
2021-05-30,MS,57443.0
2021-04-09,OH,80154.0
2021-08-01,NY,97650.0
2021-08-18,OR,15810.0
2021-01-09,VT,86025.0
2021-06-08,AR,18459.0
2021-10-12,NH,79585.0
2021-09-05,AZ,23774.0
2021-03-10,MO,46944.0
2021-01-18,IL,82704.0
2021-10-24,CA,46756.0
2021-08-09,CO,96260.0
2021-08-20,WA,13805.0
2021-08-26,NY,74455.0
2021-04-17,IA,18037.0
2021-05-28,WY,61367.0
2021-06-10,MI,60521.0
2021-06-05,WA,15020.0
2021-02-14,ND,64749.0
2021-08-20,UT,22001.0
2021-01-03,SD,60394.0
2021-01-07,IA,42907.0
2021-10-17,VT,73783.0
2021-01-13,WV,46977.0
2021-09-17,CT,71909.0
2021-07-31,MS,47588.0
2021-09-25,VA,27348.0
2021-09-01,AK,34463.0
2021-03-06,PA,22208.0
2021-01-07,SC,58045.0
2021-03-15,NV,21391.0
2021-04-22,OK,43646.0
2021-09-27,OR,11042.0
2021-04-25,ME,41628.0
2021-04-09,DE,36206.0
2021-04-04,IL,34649.0
2021-08-09,CA,42908.0
2021-08-14,SC,55122.0
2021-03-03,VA,76835.0
2021-05-22,GA,10178.0
2021-07-31,NM,68337.0
2021-04-18,WY,81647.0
2021-03-18,KY,48226.0
2021-01-06,CT,73013.0
2021-05-30,WA,23253.0
2021-07-31,MO,84247.0
2021-08-23,AR,74860.0
2021-08-21,NJ,33339.0
2021-05-19,AR,44994.0
2021-01-15,SD,13698.0
2021-05-27,WI,12950.0
2021-07-24,CT,3521.0
2021-02-25,NE,63674.0
2021-04-20,NM,16934.0
2021-05-20,IL,34779.0
2021-04-02,NV,26746.0
2021-03-04,NV,15357.0
2021-05-17,ME,45151.0
2021-07-14,RI,16462.0
2021-01-31,MO,69894.0
2021-01-28,DE,87722.0
2021-07-20,MD,84472.0
2021-06-25,NY,80876.0
2021-10-09,AR,3796.0
2021-04-23,LA,2572.0
2021-02-01,MA,96037.0
2021-04-11,MO,61984.0
2021-08-18,MO,50339.0
2021-02-28,VT,21703.0
2021-05-12,NJ,8336.0
2021-05-10,MD,86273.0
2021-09-20,OK,68351.0
2021-10-29,MD,75712.0
2021-04-18,SC,28721.0
2021-10-29,DE,84230.0
2021-04-06,GA,73636.0
2021-07-07,HI,89743.0
2021-10-19,AK,86102.0
2021-01-28,OR,80891.0
2021-04-16,NY,22255.0
2021-05-18,HI,6258.0
2021-02-04,AL,65456.0
2021-05-17,HI,88036.0
2021-04-23,NE,27306.0
2021-10-15,OK,97852.0
2021-01-21,MO,2171.0
2021-05-21,WY,81783.0
2021-08-12,IN,29078.0
2021-03-21,MS,29147.0
2021-01-19,AK,55858.0
2021-10-18,IA,77157.0
2021-08-06,KS,98105.0
2021-02-05,MD,63575.0
2021-10-24,IL,99035.0
2021-05-11,HI,872.0
2021-04-16,MT,4017.0
2021-05-19,WV,60401.0
2021-06-24,MA,68350.0
2021-01-04,IN,7398.0
2021-05-30,LA,3525.0
2021-01-26,WI,73021.0
2021-04-19,DC,36601.0
2021-05-14,UT,50600.0
2021-05-17,GA,63148.0
2021-06-15,PA,68576.0
2021-07-23,OH,87570.0
2021-05-22,DE,67161.0
2021-05-25,FL,14204.0
2021-06-21,RI,94996.0
2021-03-27,OR,42374.0
2021-03-27,CT,61237.0
2021-06-08,MA,23626.0
2021-06-23,AK,49719.0
2021-06-11,WA,26666.0
2021-09-15,ID,92664.0
2021-01-18,IN,99881.0
2021-02-25,OK,58115.0
2021-09-16,WI,82807.0
2021-10-18,OK,58804.0
2021-09-15,TN,58349.0
2021-06-10,SD,18207.0
2021-10-14,OK,32088.0
2021-10-21,NH,91827.0
2021-01-21,VT,98249.0
2021-05-11,NH,64786.0
2021-08-30,SC,97751.0
2021-09-04,NH,25285.0
2021-06-29,OR,53111.0
2021-04-10,CT,92438.0
2021-01-19,DC,40899.0
2021-03-25,WY,49213.0
2021-06-15,MO,95511.0
2021-10-05,WA,44811.0
2021-08-07,GA,42976.0
2021-04-07,PA,58035.0
2021-10-01,MN,93776.0
2021-10-06,MA,95910.0
2021-01-05,AL,77899.0
2021-04-04,NJ,6248.0
2021-05-09,SD,9551.0
2021-01-26,OK,39879.0
2021-09-02,IN,8579.0
2021-05-27,LA,78754.0
2021-03-07,NY,81078.0
2021-06-03,RI,38569.0
2021-03-01,DE,23368.0
2021-07-25,CT,88158.0
2021-05-13,ME,11241.0
2021-05-25,TX,13921.0
2021-05-30,TN,20699.0
2021-01-16,WA,65584.0
2021-04-18,LA,4541.0
2021-05-17,LA,83242.0
2021-10-26,RI,7807.0
2021-02-16,SC,72594.0
2021-04-02,MD,83066.0
2021-10-09,TN,19655.0
2021-08-26,WA,20126.0
2021-10-20,NM,43402.0
2021-10-12,LA,6505.0
2021-08-20,NE,35862.0
2021-02-14,MA,21665.0
2021-03-21,SD,84865.0
2021-01-03,WV,1929.0
2021-07-27,NM,51940.0
2021-03-08,SD,14190.0
2021-04-16,MS,55621.0
2021-01-14,NV,7132.0
2021-09-22,AK,18583.0
2021-09-30,AZ,49004.0
2021-08-28,WV,41549.0
2021-09-16,SC,83423.0
2021-02-12,ME,6144.0
2021-02-05,CA,10499.0
2021-07-12,WI,60530.0
2021-08-19,CT,36269.0
2021-09-06,WI,98848.0
2021-06-20,WV,21101.0
2021-02-10,GA,9014.0
2021-06-07,ND,42370.0
2021-08-15,MI,51998.0
2021-08-23,SC,29861.0
2021-06-24,OR,12714.0
2021-07-08,CO,63457.0
2021-09-15,ID,43783.0
2021-05-30,AK,49648.0
2021-03-19,SD,85409.0
2021-06-17,CT,37251.0
2021-09-26,NC,23656.0
2021-02-17,NJ,34567.0
2021-03-23,RI,34704.0
2021-04-01,DE,47679.0
2021-07-09,OK,51839.0
2021-05-04,NV,12028.0
2021-08-16,MI,22956.0
2021-03-22,AZ,89102.0
2021-10-07,TX,39513.0
2021-09-02,GA,71706.0
2021-03-23,IL,634.0
2021-09-15,SC,47616.0
2021-04-01,DC,31839.0
2021-03-19,SD,63945.0
2021-07-21,AK,97165.0
2021-02-21,MI,20688.0
2021-03-17,ND,69981.0
2021-09-21,SD,14554.0
2021-05-04,OK,16797.0
2021-06-08,MO,44196.0
2021-09-16,AR,86294.0
2021-04-26,ND,88071.0
2021-03-04,NY,33489.0
2021-10-29,IN,60992.0
2021-04-18,IA,6813.0
2021-08-15,ND,74354.0
2021-03-16,HI,21023.0
2021-10-20,MD,20787.0
2021-03-21,IN,92154.0
2021-10-11,AR,24048.0
2021-02-20,PA,57869.0
2021-01-28,LA,26734.0
2021-01-01,OH,42143.0
2021-01-04,WY,13577.0
2021-05-16,SD,79527.0
2021-07-25,AL,63757.0
2021-10-07,OH,85273.0
2021-01-01,VT,69899.0
2021-05-21,NE,43707.0
2021-02-19,DC,15239.0
2021-02-11,AR,42692.0
2021-03-07,ND,77318.0
2021-04-16,HI,53383.0
2021-08-10,IA,85105.0
2021-02-10,MD,11928.0
2021-06-05,NJ,61053.0
2021-01-04,MD,42759.0
2021-09-13,AK,3173.0
2021-03-30,OK,27602.0
2021-10-12,OR,71599.0
2021-05-11,NM,66499.0
2021-09-18,NC,76200.0
2021-01-02,MN,87951.0
2021-04-23,NY,69285.0
2021-06-24,CT,92246.0
2021-01-20,KY,40756.0
2021-08-05,GA,87513.0
2021-02-28,KY,54165.0
2021-07-26,IA,65360.0
2021-04-27,MT,97751.0
2021-02-05,TN,52977.0
2021-04-23,CO,98612.0
2021-04-17,MN,40068.0
2021-03-25,TX,57521.0
2021-01-06,MI,61238.0
2021-03-11,ID,66225.0
2021-05-14,MD,41965.0
2021-04-22,MO,12270.0
2021-09-04,SD,14650.0
2021-01-10,IL,60437.0
2021-03-01,WI,40285.0
2021-07-19,CA,2514.0
2021-07-21,CT,57643.0
2021-06-17,NY,83462.0
2021-08-24,MN,31745.0
2021-01-07,SC,5454.0
2021-09-29,VT,19660.0
2021-01-06,MI,49109.0
2021-09-28,NE,53805.0
2021-04-26,PA,5966.0
2021-06-27,AZ,6859.0
2021-05-08,CT,48310.0
2021-04-23,UT,74824.0
2021-10-09,WV,94.0
2021-09-20,FL,48790.0
2021-04-17,VA,15405.0
2021-10-25,UT,75329.0
2021-04-04,NE,85342.0
2021-06-23,CO,98876.0
2021-06-02,NJ,30756.0
2021-05-20,VT,90102.0
2021-04-11,ID,29071.0
2021-04-21,MI,79932.0
2021-02-13,WI,12597.0
2021-10-21,NH,3754.0
2021-01-26,WI,42134.0
2021-05-20,MA,19201.0
2021-09-30,OH,20500.0
2021-06-15,HI,30933.0
2021-09-26,PA,42718.0
2021-09-27,LA,16144.0
2021-05-04,KS,6626.0
2021-04-24,IL,47808.0
2021-08-14,AK,74424.0
2021-05-13,NJ,32357.0
2021-05-22,WA,39266.0
2021-05-16,MO,72305.0
2021-07-25,DC,93646.0
2021-05-01,ME,30298.0
2021-09-09,NH,73700.0
2021-05-02,MD,37950.0
2021-04-16,TX,37682.0
2021-01-10,VT,23228.0
2021-08-30,VA,67065.0
2021-04-22,AR,14186.0
2021-05-02,OH,50083.0
2021-10-24,NV,15403.0
2021-02-01,NH,97220.0
2021-07-29,NH,92289.0
2021-09-12,DE,24753.0
2021-03-16,AK,7872.0
2021-04-04,IA,48699.0
2021-06-24,ME,57671.0
2021-07-28,MD,16505.0
2021-07-26,DC,6708.0
2021-10-01,TX,13258.0
2021-01-11,KY,78267.0
2021-08-08,TX,83118.0
2021-05-22,OK,31473.0
2021-07-12,FL,25158.0
2021-04-03,SD,15571.0
2021-10-23,ME,86510.0
2021-02-20,DC,46018.0
2021-08-29,LA,72771.0
2021-02-07,SD,27859.0
2021-05-13,CO,20567.0
2021-04-27,GA,17240.0
2021-09-14,MT,76355.0
2021-05-24,MI,27311.0
2021-09-09,FL,60324.0
2021-03-31,WI,57974.0
2021-08-14,MA,63731.0
2021-06-18,UT,18605.0
2021-03-28,NE,36139.0
2021-05-18,SC,17521.0
2021-08-21,OK,54863.0
2021-09-09,DE,71239.0
2021-10-15,MO,11924.0
2021-02-20,MS,9355.0
2021-10-19,WA,81618.0
2021-10-10,CO,43763.0
2021-03-28,NH,58439.0
2021-02-13,WY,18986.0
2021-03-06,IN,64525.0
2021-01-14,WI,44995.0
2021-04-06,HI,47304.0
2021-09-07,KY,49482.0
2021-09-23,MS,95663.0
2021-05-31,MN,26404.0
2021-03-30,OH,16994.0
2021-08-25,WV,87712.0
2021-03-15,IL,57417.0
2021-07-17,IA,94151.0
2021-04-05,AZ,73622.0
2021-02-24,KS,30441.0
2021-01-21,HI,18135.0
2021-07-05,FL,36737.0
2021-05-09,WY,48127.0
2021-06-26,WA,23475.0
2021-03-18,CT,82734.0
2021-05-28,SD,99425.0
2021-09-05,ID,44130.0
2021-04-19,WV,28974.0
2021-03-31,UT,64043.0
2021-10-29,OK,48747.0
2021-04-17,AR,59378.0
2021-01-11,UT,50596.0
2021-08-26,GA,40013.0
2021-04-26,WA,99754.0
2021-01-20,MS,53405.0
2021-09-19,FL,87151.0
2021-04-25,OK,37266.0
2021-01-30,OH,35202.0
2021-06-27,MN,41729.0
2021-10-05,HI,61562.0
2021-02-18,HI,60697.0
2021-03-08,SC,92124.0
2021-10-14,OH,78508.0
2021-03-26,IA,17756.0
2021-08-25,HI,25331.0
2021-01-11,LA,24558.0
2021-08-09,IA,99602.0
2021-10-12,PA,54638.0
2021-06-17,TX,65685.0
2021-10-20,KY,64240.0
2021-10-21,MO,89146.0
2021-08-14,MD,68960.0
2021-08-24,DC,50650.0
2021-09-22,OK,50501.0
2021-02-18,OH,45235.0
2021-03-05,TX,44528.0
2021-01-25,HI,17571.0
2021-09-14,UT,70414.0
2021-04-18,MT,3005.0
2021-04-30,MT,30381.0
2021-02-07,MA,11385.0
2021-04-29,WY,52647.0
2021-03-12,NE,45317.0
2021-04-09,NV,87936.0
2021-01-20,MS,81105.0
2021-06-21,ND,16789.0
2021-06-04,PA,19915.0
2021-10-27,RI,44592.0
2021-01-05,WV,91700.0
2021-06-11,MD,38600.0
2021-08-23,AL,32929.0
2021-03-13,MT,22795.0
2021-10-05,AR,8537.0
2021-05-22,NJ,23821.0
2021-06-06,WY,1428.0
2021-07-01,AL,93959.0
2021-02-24,CT,37659.0
2021-07-08,HI,64196.0
2021-07-13,IA,8488.0
2021-03-11,WY,6974.0
2021-04-15,PA,98742.0
2021-08-17,HI,90838.0
2021-05-31,NC,93162.0
2021-09-11,HI,88952.0
2021-10-16,TN,46018.0
2021-06-06,DC,37796.0
2021-01-03,KY,77331.0
2021-01-30,OK,40852.0
2021-08-17,CO,76260.0
2021-07-27,NM,46250.0
2021-07-11,SD,46424.0
2021-03-31,TX,7498.0
2021-05-03,FL,93787.0
2021-08-12,GA,8026.0
2021-10-20,SD,21418.0
2021-08-09,NC,71213.0
2021-06-05,CO,37535.0
2021-08-06,LA,48052.0
2021-10-15,MT,47399.0
2021-04-06,RI,96069.0
2021-06-28,KS,51413.0
2021-05-15,IA,23208.0
2021-01-15,OK,3346.0
2021-06-01,CT,60490.0
2021-09-13,MN,43747.0
2021-04-09,ND,61708.0
2021-08-26,SD,69968.0
2021-09-30,ND,73276.0
2021-10-21,GA,7960.0
2021-08-12,AR,700.0
2021-06-11,UT,79768.0
2021-01-26,MS,24002.0
2021-07-02,NV,72778.0
2021-06-01,CO,92946.0
2021-02-19,IL,54860.0
2021-03-10,VT,7445.0
2021-05-28,DE,33036.0
2021-10-21,AR,98578.0
2021-04-30,PA,70017.0
2021-08-14,SC,19815.0
2021-10-02,NM,64409.0
2021-06-25,IL,40781.0
2021-04-14,PA,51325.0
2021-10-09,AR,70875.0
2021-10-26,MS,33275.0
2021-01-10,VT,5897.0
2021-09-10,KY,32720.0
2021-09-18,OK,73548.0
2021-09-15,FL,90824.0
2021-06-05,MT,90999.0
2021-06-04,WY,91034.0
2021-07-01,IL,74839.0
2021-03-14,SC,13295.0
2021-03-23,TX,29111.0
2021-10-12,TX,53909.0
2021-02-20,CO,44737.0
2021-01-07,KY,43171.0
2021-04-06,NV,14008.0
2021-10-16,DC,46971.0
2021-08-01,AK,71424.0
2021-03-20,ID,33155.0
2021-05-28,PA,98667.0
2021-03-10,NJ,32983.0
2021-05-16,WI,7415.0
2021-02-05,SD,78248.0
2021-06-30,GA,59599.0
2021-08-25,KS,84563.0
2021-01-16,NH,33133.0
2021-07-18,TN,24077.0
2021-01-29,VT,26577.0
2021-04-10,FL,85049.0
2021-10-10,KS,94863.0
2021-06-30,NM,44382.0
2021-08-16,AZ,93522.0
2021-05-29,OR,68476.0
2021-09-23,NM,74793.0
2021-01-28,KY,38816.0
2021-03-11,ID,86982.0
2021-10-12,ND,34450.0
2021-07-23,TN,23581.0
2021-04-12,WV,4362.0
2021-02-02,TN,79514.0
2021-07-25,MD,3729.0
2021-09-26,MI,23344.0
2021-10-07,MA,52227.0
2021-01-25,MS,19636.0
2021-03-12,MT,2461.0
2021-03-14,NH,54327.0
2021-07-11,FL,46936.0
2021-04-03,DE,94586.0
2021-06-16,OH,95860.0
2021-09-16,WI,38162.0
2021-09-27,ID,61692.0
2021-07-14,OK,50207.0
2021-09-23,AZ,95548.0
2021-03-05,NY,17139.0
2021-01-29,IN,93190.0
2021-06-05,CT,49401.0
2021-04-01,CO,42430.0
2021-04-17,OH,38104.0
2021-07-03,RI,34991.0
2021-07-26,NC,17209.0
2021-02-27,WI,99224.0
2021-01-04,OR,41680.0
2021-04-10,ND,5697.0
2021-04-25,MN,7067.0
2021-04-24,GA,17540.0
2021-01-04,AZ,19451.0
2021-02-18,SD,6168.0
2021-03-20,LA,55003.0
2021-06-26,MT,65066.0
2021-07-19,WA,6910.0
2021-03-21,ME,20718.0
2021-09-03,VT,238.0
2021-07-30,DC,74534.0
2021-04-18,WI,50206.0
2021-03-11,DE,14833.0
2021-07-25,VT,1448.0
2021-03-08,KS,63052.0
2021-10-26,UT,56036.0
2021-04-16,ID,67657.0
2021-07-01,WI,61946.0
2021-08-10,CO,60865.0
2021-04-12,VT,74693.0
2021-02-26,AR,78625.0
2021-10-02,IN,35975.0
2021-06-14,MS,40645.0
2021-06-06,WV,2674.0
2021-08-21,SC,2816.0
2021-07-19,OH,40728.0
2021-06-13,MD,21608.0
2021-08-03,CA,11890.0
2021-05-15,AL,21072.0
2021-05-20,WY,31446.0
2021-03-08,IA,45113.0
2021-10-11,KY,87178.0
2021-08-14,MO,91081.0
2021-10-04,UT,27596.0
2021-02-04,UT,15374.0
2021-10-12,DC,27278.0
2021-03-30,UT,51762.0
2021-01-11,LA,99545.0
2021-08-10,IN,96002.0
2021-07-07,IA,35771.0
2021-08-19,SD,84238.0
2021-10-28,OR,15031.0
2021-06-14,CT,55855.0
2021-04-15,GA,81246.0
2021-04-22,ID,91002.0
2021-08-13,WY,42007.0
2021-06-16,CA,46622.0
2021-05-09,TX,94284.0
2021-05-24,NV,62819.0
2021-02-16,ME,93731.0
2021-02-14,AL,91185.0
2021-09-18,DE,45840.0
2021-08-05,ME,11587.0
2021-08-14,NH,36463.0
2021-01-08,IN,66129.0
2021-01-04,ME,97925.0
2021-03-27,DE,56933.0
2021-09-09,NV,40536.0
2021-08-14,AZ,14409.0
2021-07-29,AL,64352.0
2021-01-21,MN,79353.0
2021-04-26,WY,71232.0
2021-09-06,NY,66143.0
2021-02-15,WI,17719.0
2021-01-29,MD,99494.0
2021-03-05,KY,17910.0
2021-06-25,CT,23336.0
2021-05-10,KY,2117.0
2021-05-27,TN,92039.0
2021-09-15,NE,79457.0
2021-03-23,NJ,52570.0
2021-03-26,VA,38315.0
2021-10-05,AR,34892.0
2021-04-27,VA,28767.0
2021-02-28,VA,88283.0
2021-01-31,OK,16677.0
2021-07-15,HI,14643.0
2021-03-19,FL,83530.0
2021-01-16,TX,22352.0
2021-05-16,DE,16797.0
2021-06-13,MA,63251.0
2021-10-03,CT,68523.0
2021-08-29,WV,70934.0
2021-08-19,MA,4425.0
2021-10-09,MI,49832.0
2021-04-11,MN,22117.0
2021-04-02,KS,1693.0
2021-04-09,ND,33183.0
2021-07-18,VT,13205.0
2021-02-11,MA,30429.0
2021-09-24,AR,61493.0
2021-09-24,OH,64512.0
2021-01-03,ME,78921.0
2021-07-10,ND,75322.0
2021-04-10,AK,89039.0
2021-04-15,AL,42356.0
2021-04-01,DE,86021.0
2021-08-08,CO,82050.0
2021-03-30,NM,33804.0
2021-10-28,NM,59551.0
2021-08-03,NE,19870.0
2021-01-09,SD,99604.0
2021-04-09,OK,30720.0
2021-07-16,CA,23337.0
2021-08-11,NV,20812.0
2021-09-29,OH,95074.0
2021-04-28,ID,68662.0
2021-10-29,OK,99031.0
2021-02-22,WA,80198.0
2021-10-07,VA,17822.0
2021-05-05,HI,38174.0
2021-04-11,NV,99526.0
2021-07-24,AZ,3343.0
2021-05-29,OK,22366.0
2021-03-09,AR,14156.0
2021-01-24,AL,31824.0
2021-09-29,TN,6181.0
2021-03-18,NE,49463.0
2021-06-09,NC,7326.0
2021-05-27,NH,68077.0
2021-08-20,MO,18963.0
2021-04-11,NJ,15750.0
2021-09-07,AL,5591.0
2021-09-26,FL,61209.0
2021-06-02,MI,85665.0
2021-01-18,OR,544.0
2021-02-08,IN,95031.0
2021-08-05,RI,42018.0
2021-03-03,WA,2162.0
2021-03-01,AZ,73348.0
2021-08-27,WV,8540.0
2021-04-09,DE,29993.0
2021-09-08,VA,77048.0
2021-07-28,ND,34177.0
2021-05-29,ND,38132.0
2021-05-05,GA,81143.0
2021-08-12,NH,68804.0
2021-02-02,KY,47648.0
2021-03-04,UT,27706.0
2021-08-16,CO,77681.0
2021-01-07,NH,79692.0
2021-02-04,LA,11464.0
2021-03-19,OR,26427.0
2021-05-13,VT,7048.0
2021-05-18,IA,81881.0
2021-10-18,DE,8539.0
2021-10-15,OR,2247.0
2021-06-13,NC,12194.0
2021-04-13,FL,98295.0
2021-04-22,ME,82282.0
2021-05-27,CO,32301.0
2021-04-17,KS,80055.0
2021-06-14,WI,52447.0
2021-03-28,AR,76593.0
2021-02-08,SD,38027.0
2021-09-28,MN,18532.0
2021-05-27,AL,80251.0
2021-10-19,IN,68849.0
2021-10-01,FL,29582.0
2021-09-14,IL,10248.0
2021-10-13,MD,55239.0
2021-05-05,CA,42654.0
2021-08-18,NY,940.0
2021-05-14,CT,13830.0
2021-09-14,TX,53134.0
2021-04-11,IN,4738.0
2021-05-22,NM,52592.0
2021-01-01,AZ,85388.0
2021-01-02,AR,13860.0
2021-08-09,CO,54121.0
2021-06-26,IL,70305.0
2021-05-18,OR,19280.0
2021-10-19,OK,36208.0
2021-05-23,MD,81340.0
2021-07-29,NY,50965.0
2021-02-06,CA,52564.0
2021-05-13,MD,50260.0
2021-08-04,KS,27458.0
2021-09-18,IA,68982.0
2021-07-14,IN,51284.0
2021-05-06,NJ,76932.0
2021-07-27,MO,75821.0
2021-02-24,WA,50925.0
2021-04-30,IA,33841.0
2021-10-29,OH,62732.0
